Band gap (eV),"Voc,sq (V)"
0.6940000000000002,0.48413299594211656
0.6950000000000002,0.4850483456729519
0.6960000000000002,0.4859618447479978
0.6970000000000002,0.48687415205326323
0.6980000000000002,0.4877852634212263
0.6990000000000002,0.48869440177335205
0.7000000000000002,0.48960231045284397
0.7010000000000002,0.49051077267063686
0.7020000000000002,0.49141956794368974
0.7030000000000002,0.4923268722279488
0.7040000000000002,0.49323267556605493
0.7050000000000002,0.49413869960036366
0.7060000000000002,0.4950452935150759
0.7070000000000002,0.4959513653951233
0.7080000000000002,0.49685695692578735
0.7090000000000002,0.4977632540054453
0.7100000000000002,0.49867027822306204
0.7110000000000002,0.49957684647747513
0.7120000000000002,0.5004827452156819
0.7130000000000002,0.5013889553205745
0.7140000000000002,0.5022957457169522
0.7150000000000002,0.503202260327961
0.7160000000000002,0.5041080015322428
0.7170000000000002,0.5050133562822997
0.7180000000000002,0.5059186475648481
0.7190000000000002,0.5068236765667513
0.7200000000000002,0.5077282527843154
0.7210000000000002,0.5086325420918175
0.7220000000000002,0.509536861520122
0.7230000000000002,0.5104414535260194
0.7240000000000002,0.5113463430134612
0.7250000000000002,0.5122512582579457
0.7260000000000002,0.5131557469894156
0.7270000000000002,0.5140594818373184
0.7280000000000002,0.5149630902029778
0.7290000000000002,0.5158663964067702
0.7300000000000002,0.5167696373897652
0.7310000000000002,0.517673423050265
0.7320000000000002,0.5185777347488596
0.7330000000000002,0.5194820788040794
0.7340000000000002,0.5203862048845284
0.7350000000000002,0.5212904856168249
0.7360000000000002,0.522194728319903
0.7370000000000002,0.5230993526504663
0.7380000000000002,0.5240040386176491
0.7390000000000002,0.5249083735448182
0.7400000000000002,0.5258123699390026
0.7410000000000002,0.526716102715062
0.7420000000000002,0.5276202526113096
0.7430000000000002,0.5285262973814444
0.7440000000000002,0.5294319692518448
0.7450000000000002,0.5303360726927616
0.7460000000000002,0.5312402555153671
0.7470000000000002,0.5321442416378752
0.7480000000000002,0.5330484180090258
0.7490000000000002,0.5339530278639967
0.7500000000000002,0.5348587333398375
0.7510000000000002,0.5357648239502629
0.7520000000000002,0.5366699853924571
0.7530000000000002,0.5375749585046656
0.7540000000000002,0.5384805076557301
0.7550000000000002,0.5393867118063922
0.7560000000000002,0.5402929636656983
0.7570000000000002,0.5411980472010941
0.7580000000000002,0.5421025581757712
0.7590000000000002,0.5430070267711992
0.7600000000000002,0.5439111720072274
0.7610000000000002,0.5448153836248821
0.7620000000000002,0.5457198965174475
0.7630000000000002,0.546624500505006
0.7640000000000002,0.5475295115945649
0.7650000000000002,0.5484346311075593
0.7660000000000002,0.5493401149289873
0.7670000000000002,0.5502458960443539
0.7680000000000002,0.5511517383727415
0.7690000000000002,0.552059116804964
0.7700000000000002,0.5529667711416465
0.7710000000000002,0.553873203877826
0.7720000000000002,0.5547799501611829
0.7730000000000002,0.5556878878588305
0.7740000000000002,0.5565952606675293
0.7750000000000002,0.557500950715121
0.7760000000000002,0.5584063212200597
0.7770000000000002,0.5593117219139856
0.7780000000000002,0.5602173060155221
0.7790000000000002,0.5611242193115603
0.7800000000000002,0.5620308550739057
0.7810000000000002,0.562936390218853
0.7820000000000003,0.5638424956392112
0.7830000000000003,0.5647495511114085
0.7840000000000003,0.5656573043996945
0.7850000000000003,0.566566575749134
0.7860000000000003,0.5674755397154412
0.7870000000000003,0.5683837506988619
0.7880000000000003,0.5692926835448473
0.7890000000000003,0.5702010525046803
0.7900000000000003,0.5711081840443283
0.7910000000000003,0.5720145600293837
0.7920000000000003,0.572920902157521
0.7930000000000003,0.5738271736985415
0.7940000000000003,0.5747334720086903
0.7950000000000003,0.5756398823346212
0.7960000000000003,0.5765465913818664
0.7970000000000003,0.5774536781410036
0.7980000000000003,0.5783604555484511
0.7990000000000003,0.579267135097081
0.8000000000000003,0.5801742429054594
0.8010000000000003,0.5810812389925699
0.8020000000000003,0.5819880825559209
0.8030000000000003,0.5828953939699082
0.8040000000000003,0.5838032639191773
0.8050000000000003,0.5847110700326897
0.8060000000000003,0.5856184771218601
0.8070000000000003,0.5865264132404068
0.8080000000000003,0.5874342945691713
0.8090000000000003,0.5883424267792425
0.8100000000000003,0.5892508837467857
0.8110000000000003,0.5901596641795704
0.8120000000000003,0.59106947962054
0.8130000000000003,0.5919783012143307
0.8140000000000003,0.5928866856369169
0.8150000000000003,0.5937969216471396
0.8160000000000003,0.5947082507761566
0.8170000000000003,0.5956191932152539
0.8180000000000003,0.5965318337988297
0.8190000000000003,0.5974445515390892
0.8200000000000003,0.5983545586868927
0.8210000000000003,0.5992672558658959
0.8220000000000003,0.6001809675401929
0.8230000000000003,0.6010973596471894
0.8240000000000003,0.602017581992852
0.8250000000000003,0.6029327146334852
0.8260000000000003,0.6038460905136295
0.8270000000000003,0.6047623147699307
0.8280000000000003,0.6056820561067041
0.8290000000000003,0.6066025365763204
0.8300000000000003,0.607523170800536
0.8310000000000003,0.6084452161954116
0.8320000000000003,0.6093684188936924
0.8330000000000003,0.6102970107204709
0.8340000000000003,0.6112265790472599
0.8350000000000003,0.6121522872395858
0.8360000000000003,0.6130796717687482
0.8370000000000003,0.614010927182223
0.8380000000000003,0.6149442160978377
0.8390000000000003,0.6158783612512474
0.8400000000000003,0.6168088571998676
0.8410000000000003,0.617739743316433
0.8420000000000003,0.6186763840385665
0.8430000000000003,0.619611425754305
0.8440000000000003,0.6205454585319272
0.8450000000000003,0.621480554243729
0.8460000000000003,0.6224107159477388
0.8470000000000003,0.6233388064752156
0.8480000000000003,0.6242704341061625
0.8490000000000003,0.625199789459213
0.8500000000000003,0.6261272511169097
0.8510000000000003,0.6270599401408353
0.8520000000000003,0.6279922676169798
0.8530000000000003,0.62892509822807
0.8540000000000003,0.6298630051646987
0.8550000000000003,0.6307976031073717
0.8560000000000003,0.6317321620298714
0.8570000000000003,0.6326704424537253
0.8580000000000003,0.6336074061552619
0.8590000000000003,0.6345451235021033
0.8600000000000003,0.6354835932856907
0.8610000000000003,0.6364225265964858
0.8620000000000003,0.6373616725667329
0.8630000000000003,0.6383010788205684
0.8640000000000003,0.639240597123886
0.8650000000000003,0.6401807964711769
0.8660000000000003,0.6411197800456216
0.8670000000000003,0.6420587551663218
0.8680000000000003,0.6429983248575029
0.8690000000000003,0.6439373845038526
0.8700000000000003,0.6448785035893644
0.8710000000000003,0.6458186936731459
0.8720000000000003,0.6467590772785486
0.8730000000000003,0.6477013355399186
0.8740000000000003,0.6486433871234133
0.8750000000000003,0.6495850355549923
0.8760000000000003,0.6505269969812586
0.8770000000000003,0.6514694889410838
0.8780000000000003,0.6524122385534425
0.8790000000000003,0.653355302932896
0.8800000000000003,0.6542984974712477
0.8810000000000003,0.6552417027767096
0.8820000000000003,0.6561849746241579
0.8830000000000003,0.6571282817070113
0.8840000000000003,0.6580716722757957
0.8850000000000003,0.6590152121374718
0.8860000000000003,0.6599587622405498
0.8870000000000003,0.6609023991658274
0.8880000000000003,0.6618461461231399
0.8890000000000003,0.6627899453627386
0.8900000000000003,0.6637338002657837
0.8910000000000003,0.6646777004968766
0.8920000000000003,0.6656216582073268
0.8930000000000003,0.6665656895639768
0.8940000000000003,0.6675097928196126
0.8950000000000004,0.6684539653295151
0.8960000000000004,0.6693981969365094
0.8970000000000004,0.6703424873431509
0.8980000000000004,0.6712868396008228
0.8990000000000004,0.6722312157542628
0.9000000000000004,0.6731756427781191
0.9010000000000004,0.6741201561128465
0.9020000000000004,0.6750647353753312
0.9030000000000004,0.6760093856504841
0.9040000000000004,0.6769540972712055
0.9050000000000004,0.6778988682869908
0.9060000000000004,0.6788436983555161
0.9070000000000004,0.6797885872683189
0.9080000000000004,0.680733535332576
0.9090000000000004,0.6816785424916697
0.9100000000000004,0.6826236084394562
0.9110000000000004,0.6835687329789082
0.9120000000000004,0.6845139158128417
0.9130000000000004,0.6854591538173714
0.9140000000000004,0.6864044507334952
0.9150000000000004,0.6873498033691051
0.9160000000000004,0.6882951555661722
0.9170000000000004,0.6892402323719885
0.9180000000000004,0.69018468656844
0.9190000000000004,0.691128749918697
0.9200000000000004,0.6920713541102855
0.9210000000000004,0.6930106472697708
0.9220000000000004,0.6939481803958939
0.9230000000000004,0.6948829089170923
0.9240000000000004,0.6958153186576204
0.9250000000000004,0.696747956440479
0.9260000000000004,0.6976805008063283
0.9270000000000004,0.6986130396866237
0.9280000000000004,0.6995440964505152
0.9290000000000004,0.7004746311030465
0.9300000000000004,0.7014082113853991
0.9310000000000004,0.7023413271535577
0.9320000000000004,0.7032729072490519
0.9330000000000004,0.7042027247929006
0.9340000000000004,0.7051288249631662
0.9350000000000004,0.7060531571693957
0.9360000000000004,0.706979459627966
0.9370000000000004,0.7079058720220283
0.9380000000000004,0.7088307468896301
0.9390000000000004,0.7097572700408306
0.9400000000000004,0.7106817000314481
0.9410000000000004,0.7116042420868569
0.9420000000000004,0.7125287551929288
0.9430000000000004,0.7134540560830179
0.9440000000000004,0.714377588399814
0.9450000000000004,0.7153007311017149
0.9460000000000004,0.7162227904140748
0.9470000000000004,0.717144209667327
0.9480000000000004,0.7180666159997615
0.9490000000000004,0.7189871804911103
0.9500000000000004,0.7199093492415859
0.9510000000000004,0.7208318853063604
0.9520000000000004,0.7217522427103769
0.9530000000000004,0.7226731545233039
0.9540000000000004,0.7235927386926698
0.9550000000000004,0.7245124598358645
0.9560000000000004,0.725432411508094
0.9570000000000004,0.7263513083928137
0.9580000000000004,0.7272698821333833
0.9590000000000004,0.7281885442642642
0.9600000000000004,0.729107167870473
0.9610000000000004,0.7300256802692584
0.9620000000000004,0.7309440761057653
0.9630000000000004,0.7318620160035547
0.9640000000000004,0.732780009766305
0.9650000000000004,0.7336984375391676
0.9660000000000004,0.7346186885894925
0.9670000000000004,0.7355390137563035
0.9680000000000004,0.7364577815156206
0.9690000000000004,0.7373763279102404
0.9700000000000004,0.7382950868477713
0.9710000000000004,0.7392143910456482
0.9720000000000004,0.7401342134188352
0.9730000000000004,0.7410544693964973
0.9740000000000004,0.7419748024073486
0.9750000000000004,0.7428951387719832
0.9760000000000004,0.7438210987855999
0.9770000000000004,0.7447477476669148
0.9780000000000004,0.745669906963847
0.9790000000000004,0.7465920211333507
0.9800000000000004,0.7475145550788262
0.9810000000000004,0.7484370138849469
0.9820000000000004,0.7493585005533684
0.9830000000000004,0.75027909735406
0.9840000000000004,0.7511988856419451
0.9850000000000004,0.7521184252654458
0.9860000000000004,0.7530378327513279
0.9870000000000004,0.7539570469467662
0.9880000000000004,0.7548761687835891
0.9890000000000004,0.7557954089432172
0.9900000000000004,0.7567144623848188
0.9910000000000004,0.7576333765476333
0.9920000000000004,0.7585521526414897
0.9930000000000004,0.7594710425786605
0.9940000000000004,0.7603900428730388
0.9950000000000004,0.7613091956003751
0.9960000000000004,0.7622285739887216
0.9970000000000004,0.7631478884875607
0.9980000000000004,0.7640670965132473
0.9990000000000004,0.7649864190580081
1.0000000000000004,0.7659057427452408
1.0010000000000003,0.7668250371204621
1.0020000000000004,0.7677443256968667
1.0030000000000006,0.7686637040922576
1.0040000000000004,0.7695832765414929
1.0050000000000003,0.7705031934388542
1.0060000000000004,0.7714229810916989
1.0070000000000006,0.77234279346865
1.0080000000000005,0.7732628249203319
1.0090000000000003,0.7741832876702932
1.0100000000000005,0.7751043806761164
1.0110000000000006,0.7760250681083558
1.0120000000000005,0.7769460466180951
1.0130000000000003,0.7778677976935762
1.0140000000000005,0.7787892734103266
1.0150000000000006,0.7797102811306681
1.0160000000000005,0.7806317876116788
1.0170000000000003,0.7815534885792634
1.0180000000000005,0.7824749012666303
1.0190000000000006,0.7833966854131601
1.0200000000000005,0.7843196700138165
1.0210000000000004,0.7852422140760101
1.0220000000000005,0.7861648552218986
1.0230000000000006,0.7870888036287323
1.0240000000000005,0.7880123089795372
1.0250000000000004,0.788936179088153
1.0260000000000005,0.7898605478662043
1.0270000000000006,0.790783247067043
1.0280000000000005,0.7917060560471466
1.0290000000000004,0.7926322876432774
1.0300000000000005,0.793558034319468
1.0310000000000006,0.79448200242187
1.0320000000000005,0.7954058303928728
1.0330000000000004,0.7963317213966153
1.0340000000000005,0.7972581195025982
1.0350000000000006,0.7981814683736485
1.0360000000000005,0.7991052893925642
1.0370000000000004,0.8000293863541478
1.0380000000000005,0.8009527076922289
1.0390000000000006,0.8018758771142915
1.0400000000000005,0.8027994465943569
1.0410000000000004,0.8037234322334113
1.0420000000000005,0.8046493789010544
1.0430000000000006,0.8055782097038553
1.0440000000000005,0.8065040072223757
1.0450000000000004,0.8074281676492852
1.0460000000000005,0.8083547935950028
1.0470000000000006,0.8092810325171609
1.0480000000000005,0.8102099616226115
1.0490000000000004,0.8111382896422009
1.0500000000000005,0.8120628058999094
1.0510000000000006,0.812988478539841
1.0520000000000005,0.8139156436179046
1.0530000000000004,0.8148412081893107
1.0540000000000005,0.8157651170614554
1.0550000000000006,0.8166935042952851
1.0560000000000005,0.8176222326283333
1.0570000000000004,0.8185477494925331
1.0580000000000005,0.8194735147437171
1.0590000000000006,0.8203994234923926
1.0600000000000005,0.8213264594130892
1.0610000000000004,0.8222544897673616
1.0620000000000005,0.8231835637420237
1.0630000000000006,0.8241137522113738
1.0640000000000005,0.8250437497758374
1.0650000000000004,0.8259713403342778
1.0660000000000005,0.8269003217962145
1.0670000000000006,0.827833039432899
1.0680000000000005,0.8287676222199707
1.0690000000000004,0.829702464745047
1.0700000000000005,0.8306367404433498
1.0710000000000006,0.8315722978657265
1.0720000000000005,0.8325079574242303
1.0730000000000004,0.8334462269681304
1.0740000000000005,0.8343880260156012
1.0750000000000006,0.8353285080281723
1.0760000000000005,0.8362682796711104
1.0770000000000004,0.8372118898212931
1.0780000000000005,0.8381558037940523
1.0790000000000006,0.8390956392486109
1.0800000000000005,0.8400398836733153
1.0810000000000004,0.8409871093834647
1.0820000000000005,0.8419322866245589
1.0830000000000006,0.8428779752229324
1.0840000000000005,0.8438185212781079
1.0850000000000004,0.8447579371580068
1.0860000000000005,0.8457003223655621
1.0870000000000006,0.8466401193168513
1.0880000000000005,0.8475790255859702
1.0890000000000004,0.8485191693066905
1.0900000000000005,0.8494601380417128
1.0910000000000006,0.8504069301623166
1.0920000000000005,0.8513593142295894
1.0930000000000004,0.8523095890708959
1.0940000000000005,0.8532546798416952
1.0950000000000006,0.8541947252401266
1.0960000000000005,0.8551375115900952
1.0970000000000004,0.8560861896183909
1.0980000000000005,0.8570352823844648
1.0990000000000006,0.8579826538509179
1.1000000000000005,0.858931187074635
1.1010000000000004,0.8598803196826934
1.1020000000000005,0.8608280463588763
1.1030000000000006,0.8617760784232326
1.1040000000000005,0.8627249631224965
1.1050000000000004,0.8636724046125204
1.1060000000000005,0.86461828131283
1.1070000000000007,0.8655660929040466
1.1080000000000005,0.8665119920359319
1.1090000000000004,0.8674588706599236
1.1100000000000005,0.868406122357099
1.1110000000000007,0.8693488897292735
1.1120000000000005,0.8702892548765483
1.1130000000000004,0.8712291576940329
1.1140000000000005,0.8721661324901664
1.1150000000000007,0.873101588411643
1.1160000000000005,0.8740353902102821
1.1170000000000004,0.8749672168008832
1.1180000000000005,0.8759007936208657
1.1190000000000007,0.8768325971921509
1.1200000000000006,0.8777649480232581
1.1210000000000004,0.878696836989883
1.1220000000000006,0.8796269445738889
1.1230000000000007,0.880558126436596
1.1240000000000006,0.8814894544504858
1.1250000000000004,0.8824200954169537
1.1260000000000006,0.8833503461333913
1.1270000000000007,0.8842804069945341
1.1280000000000006,0.8852102495914252
1.1290000000000004,0.8861385285983762
1.1300000000000006,0.8870662594903146
1.1310000000000007,0.887995680315652
1.1320000000000006,0.8889246888332027
1.1330000000000005,0.8898536191472197
1.1340000000000006,0.8907823901023966
1.1350000000000007,0.8917091493451733
1.1360000000000006,0.8926355978951844
1.1370000000000005,0.8935629852408258
1.1380000000000006,0.8944898585118254
1.1390000000000007,0.8954162436795003
1.1400000000000006,0.896343577973734
1.1410000000000005,0.8972714743795622
1.1420000000000006,0.8981985301035137
1.1430000000000007,0.8991253262089766
1.1440000000000006,0.9000520401135762
1.1450000000000005,0.9009786445017148
1.1460000000000006,0.9019057860416743
1.1470000000000007,0.9028327657002603
1.1480000000000006,0.9037592466617353
1.1490000000000005,0.9046856491203714
1.1500000000000006,0.9056121802565834
1.1510000000000007,0.9065385050275601
1.1520000000000006,0.9074650616842558
1.1530000000000005,0.9083918151878083
1.1540000000000006,0.9093182087602287
1.1550000000000007,0.9102448008021825
1.1560000000000006,0.9111713731976953
1.1570000000000005,0.9120978108970083
1.1580000000000006,0.9130248242865153
1.1590000000000007,0.9139525286726108
1.1600000000000006,0.9148797440730992
1.1610000000000005,0.9158062872219338
1.1620000000000006,0.9167330245989347
1.1630000000000007,0.9176596725380904
1.1640000000000006,0.9185860015889679
1.1650000000000005,0.9195124881783519
1.1660000000000006,0.9204391501488022
1.1670000000000007,0.9213658232738121
1.1680000000000006,0.9222926346354777
1.1690000000000005,0.9232193905701912
1.1700000000000006,0.9241463921106134
1.1710000000000007,0.9250732783280762
1.1720000000000006,0.9259996413043619
1.1730000000000005,0.9269259412730599
1.1740000000000006,0.9278522324730791
1.1750000000000007,0.9287785854893932
1.1760000000000006,0.9297050295456204
1.1770000000000005,0.9306314731021021
1.1780000000000006,0.9315578737273776
1.1790000000000007,0.9324842290296615
1.1800000000000006,0.9334106127706197
1.1810000000000005,0.9343369776424045
1.1820000000000006,0.9352632353128231
1.1830000000000007,0.9361895817249852
1.1840000000000006,0.9371163588347367
1.1850000000000005,0.9380432650582519
1.1860000000000006,0.9389697492229957
1.1870000000000007,0.9398960734065753
1.1880000000000006,0.9408225331038509
1.1890000000000005,0.9417489314842404
1.1900000000000006,0.9426752783446722
1.1910000000000007,0.9436017289273718
1.1920000000000006,0.9445281619472207
1.1930000000000005,0.9454546126534662
1.1940000000000006,0.9463812271734228
1.1950000000000007,0.9473078251715332
1.1960000000000006,0.9482342510286736
1.1970000000000005,0.9491606452718148
1.1980000000000006,0.950087163615722
1.1990000000000007,0.9510139075227012
1.2000000000000006,0.9519406444706713
1.2010000000000005,0.9528671628470232
1.2020000000000006,0.9537936518673994
1.2030000000000007,0.9547201843627756
1.2040000000000006,0.9556468366619484
1.2050000000000005,0.9565734777868145
1.2060000000000006,0.9575000343535724
1.2070000000000007,0.958426638871999
1.2080000000000006,0.9593532074326927
1.2090000000000005,0.960279841967857
1.2100000000000006,0.9612067144683863
1.2110000000000007,0.9621336579861252
1.2120000000000006,0.96306070272401
1.2130000000000005,0.9639877533271233
1.2140000000000006,0.9649145676182983
1.2150000000000007,0.9658415873507457
1.2160000000000006,0.9667689018236141
1.2170000000000005,0.967695779947755
1.2180000000000006,0.9686224874632756
1.2190000000000007,0.9695493959797065
1.2200000000000006,0.9704762615647531
1.2210000000000005,0.9714031222901549
1.2220000000000006,0.9723297827499587
1.2230000000000008,0.973256403200704
1.2240000000000006,0.9741831682542845
1.2250000000000005,0.9751098953036578
1.2260000000000006,0.9760366258026613
1.2270000000000008,0.976963514840987
1.2280000000000006,0.9778904849340928
1.2290000000000005,0.9788173370672003
1.2300000000000006,0.979744098902964
1.2310000000000008,0.9806710418855786
1.2320000000000007,0.9815988096253091
1.2330000000000005,0.9825274033470565
1.2340000000000007,0.9834553530190365
1.2350000000000008,0.9843823249104939
1.2360000000000007,0.9853093363747315
1.2370000000000005,0.9862363826868863
1.2380000000000007,0.9871631509865614
1.2390000000000008,0.9880900348347662
1.2400000000000007,0.9890171058208868
1.2410000000000005,0.9899441438733138
1.2420000000000007,0.99087125018594
1.2430000000000008,0.9917983536998102
1.2440000000000007,0.992725279625168
1.2450000000000006,0.9936520808109288
1.2460000000000007,0.9945788222178656
1.2470000000000008,0.9955057933124918
1.2480000000000007,0.9964331952792561
1.2490000000000006,0.9973604697760039
1.2500000000000007,0.9982874654771295
1.2510000000000008,0.9992149081946881
1.2520000000000007,1.0001427452726541
1.2530000000000006,1.0010703835084236
1.2540000000000007,1.0019982267336303
1.2550000000000008,1.0029263938541009
1.2560000000000007,1.0038541388928572
1.2570000000000006,1.004782309043128
1.2580000000000007,1.0057118817906832
1.2590000000000008,1.006641142046051
1.2600000000000007,1.0075706856618267
1.2610000000000006,1.0085017769340077
1.2620000000000007,1.0094323280865507
1.2630000000000008,1.0103621841539876
1.2640000000000007,1.0112942512318592
1.2650000000000006,1.0122281154853003
1.2660000000000007,1.0131616257601541
1.2670000000000008,1.014095293593289
1.2680000000000007,1.0150288702817372
1.2690000000000006,1.0159631897995711
1.2700000000000007,1.0168989274014866
1.2710000000000008,1.017834665926687
1.2720000000000007,1.0187704747027346
1.2730000000000006,1.0197062321930912
1.2740000000000007,1.020640429409259
1.2750000000000008,1.0215722733208827
1.2760000000000007,1.022503014525462
1.2770000000000006,1.0234352833808
1.2780000000000007,1.0243686216417405
1.2790000000000008,1.0253008997741662
1.2800000000000007,1.0262337842377494
1.2810000000000006,1.027170480286005
1.2820000000000007,1.0281102417233947
1.2830000000000008,1.02905011296656
1.2840000000000007,1.0299899154091128
1.2850000000000006,1.030930893673443
1.2860000000000007,1.0318719957757845
1.2870000000000008,1.0328125879825987
1.2880000000000007,1.0337543667592521
1.2890000000000006,1.0346967735278532
1.2900000000000007,1.035639064180789
1.2910000000000008,1.0365828728620246
1.2920000000000007,1.0375280435252148
1.2930000000000006,1.0384717091508924
1.2940000000000007,1.0394161661742032
1.2950000000000008,1.0403647359079558
